Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
European Union,EUU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,1954.526313,2152.720226,2502.215803,3179.402006,3872.483318,4453.847274,4703.327984,5025.091843,5700.159984,7077.263084,8523.697836,8584.48545,7892.915337,7069.091856,6828.181252,6820.947921,7835.468238,9952.868453,12853.96365,13785.24327,14828.98927,15820.6415,17717.83751,17464.04435,17950.75132,18725.74438,19916.63464,20262.59464,19754.66396,19655.17742,19730.43548,19077.80669,18831.2845,21220.82612,25680.37576,29479.90164,31518.41714,33692.43042,36158.20412,35665.8755,35557.4006,35862.42643,35308.86046,35705.26411,35841.53871,34610.21264,33344.17207,32784.41686,
Fragile and conflict affected situations,FCS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4298742,565.9337438,637.8118999,742.1863389,831.0636335,967.3328186,1171.793293,1286.577683,1400.82513,1358.623555,1659.194893,1721.235922,1746.465928,1647.295897,1560.1962,1510.768663,
Finland,FIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1370,1470,1620,1810,1970,2060,2090,2270,2470,2690,3170,4030,5130,6320,6840,7190,7910,9540,11450,11980,11700,10840,10790,11130,13010,16480,21540,24110,26000,25090,24170,20680,20170,22030,24970,26650,25790,26040,26420,25780,25510,28680,35200,40100,42740,46040,49920,48590,49330,49910,48670,49220,48990,46630,45040,44580,
Fiji,FJI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,280,290,300,290,300,340,350,350,400,440,530,720,930,1120,1220,1300,1360,1660,1870,2040,1800,1580,1660,1580,1790,1770,1790,1790,1790,1790,1990,2090,2230,2460,2660,2580,2300,2350,2230,2140,2170,2420,3030,3590,3630,3830,4020,3870,3650,3760,4100,4640,4750,4810,4800,4970,
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1560,1700,1880,2040,2210,2370,2560,2820,3010,3240,3670,4690,5780,6700,7120,7790,8810,10810,13080,13200,12060,10470,9850,9800,11350,14490,18540,19520,20660,21550,24010,23770,24550,25910,27270,27090,25960,25560,25140,23930,23170,26020,31500,35990,37930,40230,43490,43740,43790,44190,42970,43360,42960,40730,38780,37970,
Faroe Islands,FRO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,2130,2210,2150,2110,2010,2060,2210,2250,2270,2380,2440,2550,2550,2550,2570,2790,2880,3070,3180,3230,3240,3640,3560,3620,
Gabon,GAB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,340,410,340,360,420,440,460,530,570,610,680,900,1690,2860,4430,3990,3070,3500,4580,5270,4820,4250,4290,3850,3830,3410,4140,4560,4810,5160,5110,4420,4130,3900,4100,4270,3940,3280,3090,3410,3580,3840,4270,5460,5680,6510,7220,7490,7750,8040,9040,9330,9360,8040,7180,6650,
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,2440,2720,3150,3840,4290,4800,4930,5140,5840,7450,9380,10480,10470,9690,9110,9000,10070,12480,15880,17080,18250,19060,21110,21000,21520,20820,22490,24930,26400,27720,28880,28630,28900,31990,37690,42770,45000,47760,48420,43940,41380,40620,41200,42340,43740,43720,42370,40530,
Georgia,GEO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,540,510,540,650,790,820,780,750,720,770,910,1120,1410,1790,2250,2670,2810,3000,3300,3870,4240,4490,4120,3830,3780,
Ghana,GHA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,190,200,210,230,250,250,230,230,250,270,260,280,320,310,290,310,360,390,430,420,360,320,340,350,400,420,440,410,400,420,440,420,380,380,380,400,390,400,340,300,280,320,390,470,600,800,1160,1200,1250,1400,1560,1890,1940,1960,1840,1880,
Gibraltar,GIB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,420,430,430,460,470,460,470,470,470,430,420,380,340,330,320,350,340,360,420,550,600,620,610,630,660,700,710,740,790,
"Gambia, The",GMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,110,110,110,120,120,150,190,240,240,250,280,330,400,410,350,320,300,310,310,330,310,310,320,410,550,750,730,740,750,730,710,680,670,600,480,420,420,410,420,460,530,570,580,510,510,570,590,670,640,680,
Guinea-Bissau,GNB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,120,130,150,160,150,140,160,170,140,180,190,180,180,190,160,170,180,200,220,230,230,220,210,210,230,230,150,160,200,240,290,320,370,420,430,460,500,550,570,620,610,620,630,620,640,660,
Equatorial Guinea,GNQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,120,120,130,150,160,210,240,230,260,260,370,360,260,250,350,860,690,800,760,890,1250,1180,1700,3850,8030,11490,14130,12430,9890,11440,13760,13930,13140,10780,8250,7050,
Greece,GRC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,630,710,790,890,980,1070,1180,1330,1500,1700,2000,2490,2850,3480,3750,3940,4600,5650,6500,6370,5910,5280,5140,5010,5360,6130,7590,8310,8970,9850,11200,11140,11610,12410,13430,14100,13810,13380,13330,13070,13150,15700,19580,22760,24550,26350,28660,29330,27660,24930,23500,22540,22180,20360,18870,18090,
Grenada,GRD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1150,1300,1310,1300,1280,1340,1500,1790,2200,2490,2680,2840,3040,3140,3110,3210,3320,3500,3670,4020,4360,4660,4570,4720,5370,5440,6760,6530,6940,7370,6810,7050,7180,7160,7510,7730,8000,8560,9180,
Greenland,GRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,1890,2440,3130,3800,4330,5140,6160,7550,9270,9100,8020,7270,6740,7060,8540,11470,15170,16970,15690,16510,17440,16600,17830,19470,20780,20540,20440,19740,20290,19390,18760,20440,25730,30920,30240,34800,,,,,,,,,,,
Guatemala,GTM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,250,270,280,280,290,290,310,320,340,350,380,430,510,580,650,750,870,1020,1140,1180,1110,1060,1080,1110,1030,980,950,950,920,950,1010,1120,1210,1340,1430,1520,1600,1640,1660,1600,1620,1690,1860,2010,2160,2370,2590,2620,2710,2860,3100,3320,3460,3620,3800,4060,
Guam,GUM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,280,250,280,310,320,340,330,350,360,380,390,430,540,680,660,610,620,670,760,740,590,510,470,500,520,460,470,360,400,330,390,460,570,670,830,880,870,860,880,880,880,930,1030,1080,1420,1860,2450,2720,2910,3240,3620,3890,4040,4060,4260,4500,
High income,HIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1528.016337,1615.610311,1735.233661,1881.50006,2050.726724,2172.582378,2376.035668,2580.869064,2767.831596,3011.599159,3432.821263,4198.082525,4916.419699,5496.141476,5826.071303,6232.110206,7093.569496,8490.024787,9785.776485,10189.57584,9694.523977,9310.800316,9659.502695,10103.84641,11364.69775,13584.25956,16500.42218,17371.60908,18177.6797,18912.88509,20601.2738,21117.46367,22164.03384,23578.77024,24704.15889,24850.4848,23933.16345,24191.24609,25177.44176,25129.46068,24869.56847,26774.69544,30522.12769,33619.93038,35320.11473,36702.17008,38312.40336,37641.39709,38622.18262,39932.89857,41238.51273,42029.09362,42091.46067,40935.03935,40025.62114,40142.45185,
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,570,630,700,710,710,740,840,930,1060,1300,1750,2150,2450,2900,3340,3930,4700,5730,6360,6290,5890,6170,6090,7230,9080,10770,11550,12660,14320,16560,19560,21820,23570,24140,26080,25110,25800,26930,26350,25270,26340,28120,28890,30290,32070,33950,32350,33620,35690,36340,38570,40240,41180,42970,46310,
Honduras,HND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,180,180,190,210,220,230,250,250,260,270,280,320,360,380,410,460,610,830,1090,1090,1020,1000,1080,1160,1260,1410,1410,1270,1110,940,930,950,880,900,870,910,910,930,1020,1050,1070,1130,1210,1290,1370,1500,1630,1650,1760,1900,2000,2040,2040,2090,2160,2250,
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,372.9019203,392.0202307,364.8296944,320.0032147,305.9489621,308.4710504,347.1904937,402.0209318,424.7625233,406.3481351,374.4508733,357.5942107,343.8141693,330.3958527,299.9547016,305.5083162,313.3521184,321.6033586,315.546222,313.9647086,309.5308554,302.7379701,304.1828555,324.6536112,373.7176487,424.1752064,470.7591246,534.3811487,630.2834094,681.1787498,718.7825846,752.5506047,802.2955598,828.8719605,900.0724064,904.5448264,892.3292408,904.2393049,
Croatia,HRV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470,5440,5110,5290,5190,5470,6490,8260,9860,10980,12360,13960,13830,13790,14090,13480,13560,13290,12970,12360,12570,
Haiti,HTI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,250,250,240,240,250,280,320,340,380,370,410,450,390,310,250,300,360,390,400,450,470,440,410,370,370,400,470,550,610,680,650,700,750,800,820,810,780,760,
Hungary,HUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,4070,4300,4410,4460,4470,4540,4660,4820,5310,6680,8700,10440,11300,11820,13210,13280,13100,13090,12910,13430,13460,12960,12500,12870,
IBRD only,IBD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,190.1363759,189.8503438,194.9874403,211.9196436,227.6619637,241.5088753,261.495906,316.8660309,391.6300476,459.5439965,479.6255255,500.5878961,540.36618,623.3427639,716.1944664,771.5255878,759.6875971,708.4015846,703.4335113,722.5739226,765.2529445,825.3863033,872.3101728,884.1018141,928.1932961,994.4811841,1044.706512,1086.047082,1134.616939,1224.890624,1341.222392,1428.19006,1384.223853,1358.91669,1411.155612,1420.839929,1441.357265,1569.439829,1823.723647,2130.958817,2478.464414,2947.312473,3481.139336,3744.241361,4187.340967,4668.703709,5290.891413,5722.082929,5907.511694,5751.728138,5639.506384,5745.395472,
IDA & IBRD total,IBT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,175.7493758,175.7590096,180.7418315,196.4643225,211.9539131,224.609245,242.6999801,290.7192692,360.2631056,422.9111065,443.8649446,462.9990522,499.1102808,575.5084239,661.6215909,716.5797732,711.7962429,669.7990786,654.5337042,665.819021,698.6006418,750.7205824,790.7531955,793.928171,826.3911342,875.6105223,914.1764208,940.5955425,973.6364167,1045.53158,1140.505981,1210.600833,1173.042605,1151.209226,1191.17751,1198.180549,1215.017754,1319.224086,1529.285898,1780.319786,2064.510723,2443.104981,2878.443864,3088.992825,3436.473853,3810.006672,4299.611921,4637.057249,4788.173534,4660.371886,4555.73154,4620.615877,
IDA total,IDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,164.664864,209.8504315,248.3623269,275.1366494,287.2013099,307.8881212,355.9209568,413.6804031,470.7820354,501.8186764,504.5766507,444.781895,423.8129786,416.19372,437.0239851,451.1011975,421.6923721,409.4462552,396.7919211,392.7070035,364.3123647,341.4118511,348.8994068,369.7068143,384.3642775,380.7381853,381.3229869,385.4325962,393.1345907,407.6061157,437.9854059,505.6257246,576.6025537,661.6021259,755.8001065,887.9686377,953.2907605,1019.425897,1079.658842,1186.541813,1273.160465,1365.332902,1367.832126,1328.237227,1313.079076,
IDA blend,IDB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,104.3536736,111.2398174,115.3960829,122.1248971,127.6383404,126.9311296,134.184912,151.9309413,180.7983117,190.8333489,201.3139345,208.460958,267.5858296,305.135982,358.4669663,390.9495613,421.3205924,486.8660141,572.1671872,689.3213275,799.9094214,858.0879468,719.2231638,653.7724797,590.8975302,585.9320593,597.8818233,548.545061,539.3303247,517.511813,515.6133166,459.0067206,438.7992126,448.1715545,484.73542,504.3566455,492.8869818,494.4263582,499.736478,517.7744876,550.8849599,599.6813361,705.6661692,816.6512024,982.2060989,1139.834877,1348.80012,1420.200415,1498.023778,1574.810447,1754.130714,1921.18681,2061.263922,2036.008171,1907.684627,1791.139358,
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,70,80,80,90,110,160,220,270,300,360,400,470,530,560,530,520,500,510,510,510,530,560,610,660,740,850,990,1090,1100,660,570,580,720,790,900,1080,1220,1370,1600,1940,2140,2520,3000,3570,3730,3620,3430,3410,3540,
IDA only,IDX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,304.4197067,290.9357055,296.0156632,321.7334933,358.4626415,373.9741899,355.6790369,341.3401936,333.8071672,328.5336658,316.159849,291.4234009,298.0891835,310.640764,322.8419558,323.5508796,323.7384176,327.3729219,329.7166998,334.4508818,355.5567104,403.7380401,454.4340833,498.1779461,560.117128,652.7476653,716.1850575,776.7820272,828.629555,897.5143215,941.2419843,1008.433479,1025.674546,1033.346444,1074.88681,
Isle of Man,IMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760,19740,22510,23200,23870,25160,29420,36110,41770,46940,50050,68730,71150,71460,74080,84280,89970,89960,84050,79910,,
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,90,90,110,110,100,100,100,110,110,120,120,140,170,190,180,180,200,220,270,290,280,280,280,290,310,350,390,390,380,340,340,320,340,360,400,410,410,430,440,450,450,510,600,700,790,920,1000,1110,1220,1380,1480,1520,1560,1600,1680,1800,
Not classified,INX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,2070,2540,2990,3390,3280,3580,4120,5120,6380,6780,6390,5720,5610,5630,6370,8220,10420,11100,12560,13130,14440,14600,15480,16920,18930,20610,21370,22680,24100,24100,24940,29950,37690,44610,48110,50590,51070,46910,44760,43120,41600,44020,46840,51850,53910,55290,
"Iran, Islamic Rep.",IRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,210,220,230,260,280,300,330,380,400,460,560,750,1090,1460,1990,2080,1980,2310,2100,2400,3190,3300,3110,3490,3690,3570,3030,2590,2560,,,,,1330,1600,1800,1800,1710,1740,1770,1860,2180,2490,2930,3450,4230,4900,5460,6140,6790,7050,6950,6470,5340,5470,5430,
Iraq,IRQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,3930,3460,3050,2360,2540,2750,3050,3520,3710,3710,7030,,,,,,,,,,,,,,,,2020,2510,3540,4030,4430,4810,6140,6860,6680,5810,5380,4630,
Iceland,ISL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1540,1740,2050,2440,2980,3110,2790,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29110,30400,31540,30710,30930,33710,42020,50680,53620,61930,50140,42010,36530,37750,40750,47060,48150,49960,54970,60830,
Israel,ISR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1320,1330,1310,1440,1470,1480,1730,1910,2090,2240,2710,3160,4250,4860,4740,4600,4810,5610,6070,6720,6590,6590,6520,6500,7080,8480,10400,10920,12120,12870,14380,14760,15660,17010,18300,18850,18730,18480,19270,19250,18560,18600,19920,21450,22260,23900,26100,27300,29580,31440,32180,34310,35790,36080,36250,37270,
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,960,1060,1160,1280,1410,1550,1700,1850,2060,2250,2610,3240,3920,4310,4500,4710,5250,6720,8400,8680,8190,7600,7740,8010,9350,12120,15900,17240,18600,20300,22880,21520,20790,20610,21760,22240,22130,21900,21820,21080,20640,23270,28220,32390,34210,35820,37760,37690,37690,37680,36000,35370,34760,32970,31700,31020,
Jamaica,JAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,620,650,720,760,980,1020,1180,1370,1370,1450,1430,1300,1210,1290,1340,1330,1120,930,950,1160,1480,1680,1770,1730,1600,1830,1870,2280,2510,2750,2880,3110,3230,3230,3240,3430,3640,3780,4070,4300,4550,4310,4370,4570,4960,5000,4900,4690,4600,4760,
Jordan,JOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,950,1200,1470,1830,1950,1920,1800,1800,1760,1930,2120,2120,1520,1280,1100,1280,1300,1340,1430,1440,1450,1480,1540,1680,1740,1790,1910,2180,2360,2540,2760,3110,3370,3470,3560,3680,3790,3870,3890,3920,3980,
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,610,690,800,890,1030,1200,1430,1660,1820,2110,2710,3620,4410,5120,5380,5910,7410,9400,10800,11090,10500,10180,10450,11490,13820,18040,24730,26960,27850,28540,30510,33540,36980,42110,43150,40040,34450,33780,36230,36770,34790,35070,38350,40560,39930,38740,38850,38800,43440,46880,49480,48280,43950,38880,38000,38550,
Kazakhstan,KAZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,1310,1280,1340,1390,1390,1290,1260,1350,1520,1800,2300,2950,3860,4980,6150,6780,7440,8280,9940,11840,12090,11420,8800,7970,
Kenya,KEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,100,100,110,110,120,120,130,140,130,160,190,200,230,250,250,280,330,400,460,450,400,340,320,310,340,380,410,400,380,350,330,270,260,270,340,390,440,430,420,400,390,410,460,520,590,710,840,910,980,1010,1060,1150,1260,1310,1380,1460,
Kyrgyz Republic,KGZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,450,370,360,390,390,360,300,280,280,290,340,400,450,500,610,760,860,850,880,1040,1190,1250,1180,1110,1130,
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,320,320,290,300,300,310,320,350,400,460,520,590,670,700,750,810,880,970,1020,1060,1140,1230,
Kiribati,KIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,870,860,690,660,790,780,590,540,520,550,640,670,720,960,1030,1020,1050,1150,1090,1340,1470,1300,1330,1340,1250,1310,1530,1730,1710,1830,1930,1910,2050,2090,2610,3010,3220,3410,3140,3010,
St. Kitts and Nevis,KNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1370,1670,1850,1940,2010,2230,2500,3050,3660,4350,4600,5150,5180,5620,6090,6590,7170,7530,7900,7640,8060,8990,9410,9470,9380,10470,11770,12440,13010,14840,14680,14370,14810,14880,15890,15520,15470,16020,16240,
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,120,120,130,130,140,150,190,240,280,310,340,430,550,650,800,960,1270,1670,1860,2020,2040,2150,2320,2450,2820,3480,4460,5310,6360,7440,8170,8860,9910,11600,13040,13230,10070,10160,10740,11620,12460,13350,15630,17790,19950,22420,22800,21040,21260,22540,24550,25760,26800,27250,27690,28380,
Kuwait,KWT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,3650,3660,3540,3330,3540,3660,4380,6640,10090,14900,14050,15430,19240,19460,21280,18810,17730,16670,14670,16790,15420,14300,17350,,,,,,20460,20810,21420,19620,16820,17930,18670,18890,22520,28100,34400,41350,47590,51790,46000,42060,43510,49950,51990,49770,40750,34890,31430,
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,372.622475,398.0638195,443.6443798,472.3335299,500.0751227,543.771088,617.9554475,757.8434988,949.8531686,1139.519891,1256.258916,1314.134251,1447.544257,1693.641069,1997.349744,2167.978084,2061.51908,1775.603775,1686.336651,1666.135697,1715.447142,1803.327201,1902.818555,2105.032907,2192.053931,2523.991971,2638.682861,2793.236124,2998.863705,3250.07478,3534.298932,3799.130926,3786.331256,3601.932599,3708.387653,3625.123018,3590.566397,3605.86297,3942.565374,4373.868616,5005.012753,5843.959044,6735.897442,6907.246315,7632.597133,8364.065078,9220.600823,9529.929773,9433.198628,8497.679545,7715.420565,7470.606181,
Lao PDR,LAO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,550,430,250,210,190,210,250,280,310,350,380,370,310,290,280,310,320,340,390,460,510,620,750,890,1000,1150,1380,1620,1840,2000,2150,2270,
Lebanon,LBN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,1800,2090,2480,2990,3680,4380,4730,5040,5330,5470,5300,4990,4490,5580,5750,5710,6320,7050,7920,8540,8600,8540,8500,8370,8110,8120,8400,
Liberia,LBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,180,210,250,280,320,380,420,450,520,560,630,630,630,610,620,
Libya,LBY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170,5170,5150,6870,8600,10410,12210,12110,12440,4730,11710,10960,7800,5860,4700,5500,
St. Lucia,LCA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1050,1190,1390,1470,1520,1660,1830,2220,2500,2930,3150,3280,3390,3860,3870,3970,4090,4270,4200,4340,4540,4620,4390,4410,4720,5270,5470,6460,6840,7380,7460,7430,7990,8060,8140,7930,7930,8330,8830,
Latin America & Caribbean,LCN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,491.9256732,502.3701156,539.0777582,574.4427148,604.5175363,662.489201,729.3893077,891.1493459,1124.639441,1295.418889,1359.714937,1400.682135,1529.921174,1801.842096,2117.406282,2284.270981,2164.394846,1904.61249,1815.563692,1785.920246,1858.012013,1992.475911,2117.492658,2226.327922,2325.345675,2677.867766,2964.928593,3191.731268,3423.48539,3652.177318,3954.813529,4238.649982,4219.837147,4025.020795,4117.493971,4002.261511,3751.710588,3742.127955,4059.433964,4542.594614,5228.829713,6095.739802,7021.811055,7182.106762,7956.815218,8763.569257,9685.505242,10072.8996,9949.562173,9129.471453,8395.135685,8251.04827,
Least developed countries: UN classification,LDC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,236.96604,268.203784,309.1243159,324.325056,325.6446888,312.8826749,309.3963869,281.5508539,269.2947676,245.9713909,257.8987404,269.586235,283.195135,281.4052093,280.8133085,286.4313287,288.712486,297.7628488,318.346042,366.0471608,418.5989433,468.1970499,538.053803,628.8876068,691.4590111,748.5739557,798.9858829,877.7041033,923.226223,990.106008,990.2882799,977.9710737,1011.721805,
Low income,LIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5543644,331.0399324,319.6212047,301.0606728,263.9012859,257.2944829,262.7887352,271.2502652,271.6650131,269.0439791,274.0483124,279.8437038,285.7095974,296.8054181,336.1800418,375.3631995,408.5170868,456.1990526,521.1192295,578.3958768,625.9871945,656.9275326,710.5349889,764.9532569,805.3056208,793.5359788,764.2004634,774.4992254,
Liechtenstein,LIE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,5120,6500,8210,10150,11190,12370,14770,18520,22620,22620,20340,18790,19030,19750,22890,31200,41550,43690,45540,47660,54450,56810,62120,70160,78650,80130,77540,78470,78620,68000,64800,68150,78350,92360,103700,111860,121650,116300,,,,,,,,,
Sri Lanka,LKA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,130,130,130,150,170,160,170,170,170,180,210,250,270,260,260,240,260,280,300,310,310,330,370,400,430,460,440,460,490,550,600,640,690,740,800,820,840,870,830,840,940,1060,1210,1360,1550,1800,2010,2420,2860,3360,3490,3640,3760,3790,3850,
Lower middle income,LMC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,118.5764714,118.1558641,127.6869049,138.0236698,144.2442622,151.3034824,172.9948077,210.3028057,246.2709882,259.3221392,274.4131611,302.7904556,339.3119459,401.8019397,447.1552159,460.2112052,453.6423446,428.4530596,422.2610562,435.1878351,470.7830227,502.8129317,493.9769838,486.6819266,467.5080174,469.908273,456.2126979,472.8228356,510.6673501,557.0796165,575.0053937,534.1601303,539.1429426,547.6393368,568.8242894,583.4061276,642.2483119,746.306637,852.1281995,964.4990334,1122.798914,1290.600251,1401.928858,1543.546942,1703.924725,1893.968917,1996.656856,2060.557254,2058.062536,2071.611288,2118.134553,
Low & middle income,LMY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,159.3457685,160.9460151,166.415313,181.3834322,196.6357215,207.1135702,225.337512,269.4796799,331.7349546,394.9769721,420.7439951,441.4772157,476.9777641,547.5215048,628.3106998,682.2416446,680.4736575,639.0460884,625.8879295,639.0444548,669.0382182,715.1077672,751.9163054,763.6102616,792.4545365,832.8282009,850.0646424,863.15616,889.393196,959.3450296,1045.855037,1108.286688,1070.452943,1053.456386,1094.110099,1106.515173,1146.065801,1250.467017,1457.662646,1694.172693,1961.812996,2322.882402,2736.686898,2946.715368,3284.892172,3647.576185,4127.280495,4457.777969,4615.434593,4490.838742,4395.655112,4455.57551,
